id,shubetu_id,kokushi_id,school_cd,gakubu_cd,gakka_cd,bunri_type,school_name,school_kananame,gakubu_name,gakka_name
9831,0,2,7358,942,HZ9,1,専修大学大学院,センシユウダイガクダイガクイン,法学研究科,その他専攻
9832,0,2,7358,994,HZ9,1,専修大学大学院,センシユウダイガクダイガクイン,その他文系研究科,その他専攻
9833,0,2,7358,995,HZ9,2,専修大学大学院,センシユウダイガクダイガクイン,その他理系研究科,その他専攻
9834,1,2,899,674,H6V,1,洗足学園音楽大学,センゾクガクエンオンガクダイガク,音楽学部,音楽学科
9835,1,2,899,674,HZ8,1,洗足学園音楽大学,センゾクガクエンオンガクダイガク,音楽学部,その他学科
9836,1,2,899,991,HZ8,1,洗足学園音楽大学,センゾクガクエンオンガクダイガク,その他文系学部,その他学科
9837,1,2,899,992,HZ8,2,洗足学園音楽大学,センゾクガクエンオンガクダイガク,その他理系学部,その他学科
9838,0,2,7899,676,H7P,1,洗足学園音楽大学大学院,センゾクガクエンオンガクダイガクダイガクイン,音楽研究科,音楽教育学専攻
9839,0,2,7899,676,H97,1,洗足学園音楽大学大学院,センゾクガクエンオンガクダイガクダイガクイン,音楽研究科,器楽専攻
9840,0,2,7899,676,HC5,1,洗足学園音楽大学大学院,センゾクガクエンオンガクダイガクダイガクイン,音楽研究科,作曲専攻
9841,0,2,7899,676,HHC,1,洗足学園音楽大学大学院,センゾクガクエンオンガクダイガクダイガクイン,音楽研究科,声楽専攻
9842,0,2,7899,676,HZ9,1,洗足学園音楽大学大学院,センゾクガクエンオンガクダイガクダイガクイン,音楽研究科,その他専攻
9843,0,2,7899,994,HZ9,1,洗足学園音楽大学大学院,センゾクガクエンオンガクダイガクダイガクイン,その他文系研究科,その他専攻
9844,0,2,7899,995,HZ9,2,洗足学園音楽大学大学院,センゾクガクエンオンガクダイガクダイガクイン,その他理系研究科,その他専攻
9845,1,2,247,26,70,1,仙台白百合女子大学,センダイシラユリジヨシダイガク,人間学部,国際教養学科
9846,1,2,247,26,3LQ,1,仙台白百合女子大学,センダイシラユリジヨシダイガク,人間学部,総合福祉学科
9847,1,2,247,26,4QH,1,仙台白百合女子大学,センダイシラユリジヨシダイガク,人間学部,健康栄養学科　管理栄養専攻
9848,1,2,247,26,582,1,仙台白百合女子大学,センダイシラユリジヨシダイガク,人間学部,心理福祉学科
9849,1,2,247,26,5N6,1,仙台白百合女子大学,センダイシラユリジヨシダイガク,人間学部,人間発達学科
9850,1,2,247,26,63T,1,仙台白百合女子大学,センダイシラユリジヨシダイガク,人間学部,人間発達学科　子ども発達専攻
9851,1,2,247,26,63U,1,仙台白百合女子大学,センダイシラユリジヨシダイガク,人間学部,人間発達学科　発達科学専攻
9852,1,2,247,26,65V,1,仙台白百合女子大学,センダイシラユリジヨシダイガク,人間学部,人間発達学科　心理発達専攻
9853,1,2,247,26,71M,1,仙台白百合女子大学,センダイシラユリジヨシダイガク,人間学部,グローバル・スタディーズ学科
9854,1,2,247,26,HZ8,1,仙台白百合女子大学,センダイシラユリジヨシダイガク,人間学部,その他学科
9855,1,2,247,991,HZ8,1,仙台白百合女子大学,センダイシラユリジヨシダイガク,その他文系学部,その他学科
9856,1,2,247,992,HZ8,2,仙台白百合女子大学,センダイシラユリジヨシダイガク,その他理系学部,その他学科
9857,1,2,235,80,72,1,仙台大学,センダイダイガク,体育学部,健康福祉学科
9858,1,2,235,80,33P,2,仙台大学,センダイダイガク,体育学部,現代武道学科
9859,1,2,235,80,519,1,仙台大学,センダイダイガク,体育学部,子ども運動教育学科
9860,1,2,235,80,H2N,1,仙台大学,センダイダイガク,体育学部,スポーツ情報マスメディア学科
9861,1,2,235,80,H5K,1,仙台大学,センダイダイガク,体育学部,運動栄養学科
9862,1,2,235,80,HIU,1,仙台大学,センダイダイガク,体育学部,体育学科
9863,1,2,235,80,HZ8,1,仙台大学,センダイダイガク,体育学部,その他学科
9864,1,2,235,991,HZ8,1,仙台大学,センダイダイガク,その他文系学部,その他学科
9865,1,2,235,992,HZ8,2,仙台大学,センダイダイガク,その他理系学部,その他学科
9866,0,2,7235,657,H2E,1,仙台大学大学院,センダイダイガクダイガクイン,スポーツ科学研究科,スポーツ科学専攻
9867,0,2,7235,657,HZ9,1,仙台大学大学院,センダイダイガクダイガクイン,スポーツ科学研究科,その他専攻
9868,0,2,7235,994,HZ9,1,仙台大学大学院,センダイダイガクダイガクイン,その他文系研究科,その他専攻
9869,0,2,7235,995,HZ9,2,仙台大学大学院,センダイダイガクダイガクイン,その他理系研究科,その他専攻
9870,1,2,777,94,254,1,千里金蘭大学,センリキンランダイガク,生活科学部,児童教育学科
9871,1,2,777,94,282,1,千里金蘭大学,センリキンランダイガク,生活科学部,食物栄養学科
9872,1,2,777,94,293,1,千里金蘭大学,センリキンランダイガク,生活科学部,児童学科
9873,1,2,777,94,HZ8,1,千里金蘭大学,センリキンランダイガク,生活科学部,その他学科
9874,1,2,777,693,974,2,千里金蘭大学,センリキンランダイガク,看護学部,看護学科
9875,1,2,777,693,HZ8,2,千里金蘭大学,センリキンランダイガク,看護学部,その他学科
9876,1,2,777,991,HZ8,1,千里金蘭大学,センリキンランダイガク,その他文系学部,その他学科
9877,1,2,777,992,HZ8,2,千里金蘭大学,センリキンランダイガク,その他理系学部,その他学科
9878,1,2,584,42,184,1,相愛大学,ソウアイダイガク,人文学部,日本文化学科
9879,1,2,584,42,196,1,相愛大学,ソウアイダイガク,人文学部,仏教文化学科
9880,1,2,584,42,202,1,相愛大学,ソウアイダイガク,人文学部,人文学科
9881,1,2,584,42,22N,1,相愛大学,ソウアイダイガク,人文学部,社会デザイン学科
9882,1,2,584,42,398,1,相愛大学,ソウアイダイガク,人文学部,人間心理学科
9883,1,2,584,42,814,1,相愛大学,ソウアイダイガク,人文学部,文化交流学科
9884,1,2,584,42,HZ8,1,相愛大学,ソウアイダイガク,人文学部,その他学科
9885,1,2,584,497,14T,1,相愛大学,ソウアイダイガク,人間発達学部,子ども発達学科
9886,1,2,584,497,19S,1,相愛大学,ソウアイダイガク,人間発達学部,発達栄養学科
9887,1,2,584,497,HZ8,1,相愛大学,ソウアイダイガク,人間発達学部,その他学科
9888,1,2,584,674,34L,1,相愛大学,ソウアイダイガク,音楽学部,音楽マネジメント学科
9889,1,2,584,674,H6V,1,相愛大学,ソウアイダイガク,音楽学部,音楽学科
9890,1,2,584,674,HZ8,1,相愛大学,ソウアイダイガク,音楽学部,その他学科
9891,1,2,584,991,HZ8,1,相愛大学,ソウアイダイガク,その他文系学部,その他学科
9892,1,2,584,992,HZ8,2,相愛大学,ソウアイダイガク,その他理系学部,その他学科
9893,0,2,7584,676,H7X,1,相愛大学大学院,ソウアイダイガクダイガクイン,音楽研究科,音楽専攻
9894,0,2,7584,676,HZ9,1,相愛大学大学院,ソウアイダイガクダイガクイン,音楽研究科,その他専攻
9895,0,2,7584,994,HZ9,1,相愛大学大学院,ソウアイダイガクダイガクイン,その他文系研究科,その他専攻
9896,0,2,7584,995,HZ9,2,相愛大学大学院,ソウアイダイガクダイガクイン,その他理系研究科,その他専攻
9897,1,2,359,1,2,1,創価大学,ソウカダイガク,法学部,法律学科
9898,1,2,359,1,HZ8,1,創価大学,ソウカダイガク,法学部,その他学科
9899,1,2,359,4,17,1,創価大学,ソウカダイガク,経済学部,経済学科
9900,1,2,359,4,HZ8,1,創価大学,ソウカダイガク,経済学部,その他学科
9901,1,2,359,7,30,1,創価大学,ソウカダイガク,経営学部,経営学科
9902,1,2,359,7,HZ8,1,創価大学,ソウカダイガク,経営学部,その他学科
9903,1,2,359,41,5K1,1,創価大学,ソウカダイガク,文学部,人間学科
9904,1,2,359,41,HZ8,1,創価大学,ソウカダイガク,文学部,その他学科
9905,1,2,359,77,234,1,創価大学,ソウカダイガク,教育学部,教育学科
9906,1,2,359,77,254,1,創価大学,ソウカダイガク,教育学部,児童教育学科
9907,1,2,359,77,HZ8,1,創価大学,ソウカダイガク,教育学部,その他学科
9908,1,2,359,102,70F,2,創価大学,ソウカダイガク,理工学部,共生創造理工学科
9909,1,2,359,102,HDH,2,創価大学,ソウカダイガク,理工学部,情報システム工学科
9910,1,2,359,102,HZ8,2,創価大学,ソウカダイガク,理工学部,その他学科
9911,1,2,359,103,4PB,2,創価大学,ソウカダイガク,工学部,環境共生工学科
9912,1,2,359,103,89A,2,創価大学,ソウカダイガク,工学部,生命情報工学科
9913,1,2,359,103,HDH,2,創価大学,ソウカダイガク,工学部,情報システム工学科
9914,1,2,359,103,HZ8,2,創価大学,ソウカダイガク,工学部,その他学科
9915,1,2,359,355,70,1,創価大学,ソウカダイガク,国際教養学部,国際教養学科
9916,1,2,359,355,HZ8,1,創価大学,ソウカダイガク,国際教養学部,その他学科
9917,1,2,359,693,974,2,創価大学,ソウカダイガク,看護学部,看護学科
9918,1,2,359,693,HZ8,2,創価大学,ソウカダイガク,看護学部,その他学科
9919,1,2,359,991,HZ8,1,創価大学,ソウカダイガク,その他文系学部,その他学科
9920,1,2,359,992,HZ8,2,創価大学,ソウカダイガク,その他理系学部,その他学科
9921,0,2,7359,10M,23W,1,創価大学大学院,ソウカダイガクダイガクイン,教職研究科,教職専攻
9922,0,2,7359,10M,HZ9,1,創価大学大学院,ソウカダイガクダイガクイン,教職研究科,その他専攻
9923,0,2,7359,219,4KN,1,創価大学大学院,ソウカダイガクダイガクイン,法務研究科,法務専攻
9924,0,2,7359,219,HZ9,1,創価大学大学院,ソウカダイガクダイガクイン,法務研究科,その他専攻
9925,0,2,7359,714,3G6,1,創価大学大学院,ソウカダイガクダイガクイン,経済学研究科,経済学専攻
9926,0,2,7359,714,HZ9,1,創価大学大学院,ソウカダイガクダイガクイン,経済学研究科,その他専攻
9927,0,2,7359,739,1LP,2,創価大学大学院,ソウカダイガクダイガクイン,工学研究科,生命情報工学専攻
9928,0,2,7359,739,812,2,創価大学大学院,ソウカダイガクダイガクイン,工学研究科,環境共生工学専攻
9929,0,2,7359,739,HDI,2,創価大学大学院,ソウカダイガクダイガクイン,工学研究科,情報システム工学専攻
9930,0,2,7359,739,HZ9,2,創価大学大学院,ソウカダイガクダイガクイン,工学研究科,その他専攻
9931,0,2,7359,929,1U5,1,創価大学大学院,ソウカダイガクダイガクイン,文学研究科,英文学専攻
9932,0,2,7359,929,3A5,1,創価大学大学院,ソウカダイガクダイガクイン,文学研究科,教育学専攻
9933,0,2,7359,929,4S7,1,創価大学大学院,ソウカダイガクダイガクイン,文学研究科,社会学専攻
9934,0,2,7359,929,58E,1,創価大学大学院,ソウカダイガクダイガクイン,文学研究科,国際言語教育専攻
9935,0,2,7359,929,5P9,1,創価大学大学院,ソウカダイガクダイガクイン,文学研究科,人文学専攻
9936,0,2,7359,929,HZ9,1,創価大学大学院,ソウカダイガクダイガクイン,文学研究科,その他専攻
9937,0,2,7359,935,45K,1,創価大学大学院,ソウカダイガクダイガクイン,国際平和学研究科,国際平和学専攻
9938,0,2,7359,935,HZ9,1,創価大学大学院,ソウカダイガクダイガクイン,国際平和学研究科,その他専攻
9939,0,2,7359,942,8T5,1,創価大学大学院,ソウカダイガクダイガクイン,法学研究科,法律学専攻
9940,0,2,7359,942,HZ9,1,創価大学大学院,ソウカダイガクダイガクイン,法学研究科,その他専攻
9941,0,2,7359,994,HZ9,1,創価大学大学院,ソウカダイガクダイガクイン,その他文系研究科,その他専攻
9942,0,2,7359,995,HZ9,2,創価大学大学院,ソウカダイガクダイガクイン,その他理系研究科,その他専攻
9943,0,1,7872,267,07R,2,総合研究大学院大学,ソウゴウケンキユウダイガクインダイガク,高エネルギー加速器科学研究科,物質構造科学専攻
9944,0,1,7872,267,2F4,2,総合研究大学院大学,ソウゴウケンキユウダイガクインダイガク,高エネルギー加速器科学研究科,加速器科学専攻
9945,0,1,7872,267,976,2,総合研究大学院大学,ソウゴウケンキユウダイガクインダイガク,高エネルギー加速器科学研究科,素粒子原子核専攻
9946,0,1,7872,267,HZ9,2,総合研究大学院大学,ソウゴウケンキユウダイガクインダイガク,高エネルギー加速器科学研究科,その他専攻
9947,0,1,7872,284,3C1,2,総合研究大学院大学,ソウゴウケンキユウダイガクインダイガク,複合科学研究科,極域科学専攻
9948,0,1,7872,284,7R3,2,総合研究大学院大学,ソウゴウケンキユウダイガクインダイガク,複合科学研究科,統計科学専攻
9949,0,1,7872,284,HEA,2,総合研究大学院大学,ソウゴウケンキユウダイガクインダイガク,複合科学研究科,情報学専攻
9950,0,1,7872,284,HZ9,2,総合研究大学院大学,ソウゴウケンキユウダイガクインダイガク,複合科学研究科,その他専攻
9951,0,1,7872,285,0GV,2,総合研究大学院大学,ソウゴウケンキユウダイガクインダイガク,物理科学研究科,宇宙科学専攻
9952,0,1,7872,285,2L4,2,総合研究大学院大学,ソウゴウケンキユウダイガクインダイガク,物理科学研究科,核融合科学専攻
9953,0,1,7872,285,2Z0,2,総合研究大学院大学,ソウゴウケンキユウダイガクインダイガク,物理科学研究科,機能分子科学専攻
9954,0,1,7872,285,3V9,2,総合研究大学院大学,ソウゴウケンキユウダイガクインダイガク,物理科学研究科,構造分子科学専攻
9955,0,1,7872,285,7H1,2,総合研究大学院大学,ソウゴウケンキユウダイガクインダイガク,物理科学研究科,天文科学専攻
9956,0,1,7872,285,HZ9,2,総合研究大学院大学,ソウゴウケンキユウダイガクインダイガク,物理科学研究科,その他専攻
9957,0,1,7872,868,0U3,2,総合研究大学院大学,ソウゴウケンキユウダイガクインダイガク,生命科学研究科,基礎生物学専攻
9958,0,1,7872,868,1P4,2,総合研究大学院大学,ソウゴウケンキユウダイガクインダイガク,生命科学研究科,遺伝学専攻
9959,0,1,7872,868,6L1,2,総合研究大学院大学,ソウゴウケンキユウダイガクインダイガク,生命科学研究科,生理科学専攻
9960,0,1,7872,868,HZ9,2,総合研究大学院大学,ソウゴウケンキユウダイガクインダイガク,生命科学研究科,その他専攻
9961,0,1,7872,871,1LO,2,総合研究大学院大学,ソウゴウケンキユウダイガクインダイガク,先導科学研究科,生命共生体進化学専攻
9962,0,1,7872,871,HZ9,2,総合研究大学院大学,ソウゴウケンキユウダイガクインダイガク,先導科学研究科,その他専攻
9963,0,1,7872,926,0LO,1,総合研究大学院大学,ソウゴウケンキユウダイガクインダイガク,文化科学研究科,日本文学研究専攻
9964,0,1,7872,926,4C6,1,総合研究大学院大学,ソウゴウケンキユウダイガクインダイガク,文化科学研究科,国際日本研究専攻
9965,0,1,7872,926,7A5,1,総合研究大学院大学,ソウゴウケンキユウダイガクインダイガク,文化科学研究科,地域文化学専攻
9966,0,1,7872,926,8A2,1,総合研究大学院大学,ソウゴウケンキユウダイガクインダイガク,文化科学研究科,比較文化学専攻
9967,0,1,7872,926,984,1,総合研究大学院大学,ソウゴウケンキユウダイガクインダイガク,文化科学研究科,日本歴史研究専攻
9968,0,1,7872,926,HZ9,1,総合研究大学院大学,ソウゴウケンキユウダイガクインダイガク,文化科学研究科,その他専攻
9969,0,1,7872,994,HZ9,1,総合研究大学院大学,ソウゴウケンキユウダイガクインダイガク,その他文系研究科,その他専攻
9970,0,1,7872,995,HZ9,2,総合研究大学院大学,ソウゴウケンキユウダイガクインダイガク,その他理系研究科,その他専攻
9971,1,2,703,02D,651,2,崇城大学,ソウジヨウダイガク,生物生命学部,応用生命科学科
9972,1,2,703,02D,654,2,崇城大学,ソウジヨウダイガク,生物生命学部,応用微生物工学科
9973,1,2,703,02D,HZ8,2,崇城大学,ソウジヨウダイガク,生物生命学部,その他学科
9974,1,2,703,59,HE9,2,崇城大学,ソウジヨウダイガク,情報学部,情報学科
9975,1,2,703,59,HZ8,2,崇城大学,ソウジヨウダイガク,情報学部,その他学科
9976,1,2,703,81,H36,1,崇城大学,ソウジヨウダイガク,芸術学部,デザイン学科
9977,1,2,703,81,HN7,1,崇城大学,ソウジヨウダイガク,芸術学部,美術学科
9978,1,2,703,81,HZ8,1,崇城大学,ソウジヨウダイガク,芸術学部,その他学科
9979,1,2,703,103,1MT,2,崇城大学,ソウジヨウダイガク,工学部,エコデザイン学科
9980,1,2,703,103,1OH,2,崇城大学,ソウジヨウダイガク,工学部,ナノサイエンス学科
9981,1,2,703,103,438,2,崇城大学,ソウジヨウダイガク,工学部,機械工学科
9982,1,2,703,103,H5H,2,崇城大学,ソウジヨウダイガク,工学部,宇宙航空システム工学科
9983,1,2,703,103,HB9,2,崇城大学,ソウジヨウダイガク,工学部,建築学科
9984,1,2,703,103,HZ8,2,崇城大学,ソウジヨウダイガク,工学部,その他学科
9985,1,2,703,161,921,2,崇城大学,ソウジヨウダイガク,薬学部,薬学科
9986,1,2,703,161,HZ8,2,崇城大学,ソウジヨウダイガク,薬学部,その他学科
9987,1,2,703,991,HZ8,1,崇城大学,ソウジヨウダイガク,その他文系学部,その他学科
9988,1,2,703,992,HZ8,2,崇城大学,ソウジヨウダイガク,その他理系学部,その他学科
9989,0,2,7703,724,H3H,1,崇城大学大学院,ソウジヨウダイガクダイガクイン,芸術研究科,デザイン専攻
9990,0,2,7703,724,HAJ,1,崇城大学大学院,ソウジヨウダイガクダイガクイン,芸術研究科,芸術学専攻
9991,0,2,7703,724,HNI,1,崇城大学大学院,ソウジヨウダイガクダイガクイン,芸術研究科,美術専攻
9992,0,2,7703,724,HZ9,1,崇城大学大学院,ソウジヨウダイガクダイガクイン,芸術研究科,その他専攻
9993,0,2,7703,739,0TI,2,崇城大学大学院,ソウジヨウダイガクダイガクイン,工学研究科,宇宙航空システム工学専攻
9994,0,2,7703,739,1X1,2,崇城大学大学院,ソウジヨウダイガクダイガクイン,工学研究科,応用化学専攻
9995,0,2,7703,739,1Y7,2,崇城大学大学院,ソウジヨウダイガクダイガクイン,工学研究科,応用生命科学専攻
9996,0,2,7703,739,1Z3,2,崇城大学大学院,ソウジヨウダイガクダイガクイン,工学研究科,応用微生物工学専攻
9997,0,2,7703,739,2Q5,2,崇城大学大学院,ソウジヨウダイガクダイガクイン,工学研究科,環境社会工学専攻
9998,0,2,7703,739,2V3,2,崇城大学大学院,ソウジヨウダイガクダイガクイン,工学研究科,機械システム工学専攻
9999,0,2,7703,739,2W4,2,崇城大学大学院,ソウジヨウダイガクダイガクイン,工学研究科,機械工学専攻
10000,0,2,7703,739,3N0,2,崇城大学大学院,ソウジヨウダイガクダイガクイン,工学研究科,建設システム開発工学専攻
10001,0,2,7703,739,H6G,2,崇城大学大学院,ソウジヨウダイガクダイガクイン,工学研究科,応用情報学専攻
10002,0,2,7703,739,HZ9,2,崇城大学大学院,ソウジヨウダイガクダイガクイン,工学研究科,その他専攻
10003,0,2,7703,955,8U8,2,崇城大学大学院,ソウジヨウダイガクダイガクイン,薬学研究科,薬学専攻
10004,0,2,7703,955,HZ9,2,崇城大学大学院,ソウジヨウダイガクダイガクイン,薬学研究科,その他専攻
10005,0,2,7703,994,HZ9,1,崇城大学大学院,ソウジヨウダイガクダイガクイン,その他文系研究科,その他専攻
10006,0,2,7703,995,HZ9,2,崇城大学大学院,ソウジヨウダイガクダイガクイン,その他理系研究科,その他専攻
10007,1,2,249,212,03E,1,創造学園大学,ソウゾウガクエンダイガク,ソーシャルワーク学部,ソーシャルワーク学科
10008,1,2,249,212,HZ8,1,創造学園大学,ソウゾウガクエンダイガク,ソーシャルワーク学部,その他学科
10009,1,2,249,233,H6V,1,創造学園大学,ソウゾウガクエンダイガク,創造芸術学部,音楽学科
10010,1,2,249,233,HAE,1,創造学園大学,ソウゾウガクエンダイガク,創造芸術学部,芸術学科
10011,1,2,249,233,HZ8,1,創造学園大学,ソウゾウガクエンダイガク,創造芸術学部,その他学科
10012,1,2,249,991,HZ8,1,創造学園大学,ソウゾウガクエンダイガク,その他文系学部,その他学科
10013,1,2,249,992,HZ8,2,創造学園大学,ソウゾウガクエンダイガク,その他理系学部,その他学科
10014,1,2,616,09A,254,1,園田学園女子大学,ソノダガクエンジヨシダイガク,人間教育学部,児童教育学科
10015,1,2,616,09A,HZ8,1,園田学園女子大学,ソノダガクエンジヨシダイガク,人間教育学部,その他学科
10016,1,2,616,495,282,1,園田学園女子大学,ソノダガクエンジヨシダイガク,人間健康学部,食物栄養学科
10017,1,2,616,495,51G,1,園田学園女子大学,ソノダガクエンジヨシダイガク,人間健康学部,総合健康学科
10018,1,2,616,495,B29,1,園田学園女子大学,ソノダガクエンジヨシダイガク,人間健康学部,人間看護学科
10019,1,2,616,495,HZ8,1,園田学園女子大学,ソノダガクエンジヨシダイガク,人間健康学部,その他学科
10020,1,2,616,991,HZ8,1,園田学園女子大学,ソノダガクエンジヨシダイガク,その他文系学部,その他学科
10021,1,2,616,992,HZ8,2,園田学園女子大学,ソノダガクエンジヨシダイガク,その他理系学部,その他学科
10022,1,3,9991,991,HZ8,1,その他大学,ソノタダイガク,その他文系学部,その他学科
10023,1,3,9991,992,HZ8,2,その他大学,ソノタダイガク,その他理系学部,その他学科
10024,0,3,9992,994,HZ9,1,その他大学院,ソノタダイガクイン,その他文系研究科,その他専攻
10025,0,3,9992,995,HZ9,2,その他大学院,ソノタダイガクイン,その他理系研究科,その他専攻
10026,1,2,712,103,34W,2,第一工業大学,ダイイチコウギヨウダイガク,工学部,自然環境工学科
10027,1,2,712,103,466,2,第一工業大学,ダイイチコウギヨウダイガク,工学部,航空工学科
10028,1,2,712,103,468,2,第一工業大学,ダイイチコウギヨウダイガク,工学部,航空宇宙工学科
10029,1,2,712,103,4QL,2,第一工業大学,ダイイチコウギヨウダイガク,工学部,建築デザイン学科
10030,1,2,712,103,4T0,2,第一工業大学,ダイイチコウギヨウダイガク,工学部,社会環境工学科
10031,1,2,712,103,H9F,2,第一工業大学,ダイイチコウギヨウダイガク,工学部,機械システム工学科
10032,1,2,712,103,HFL,2,第一工業大学,ダイイチコウギヨウダイガク,工学部,情報電子システム工学科
10033,1,2,712,103,HZ8,2,第一工業大学,ダイイチコウギヨウダイガク,工学部,その他学科
10034,1,2,712,964,90R,2,第一工業大学,ダイイチコウギヨウダイガク,航空工学部,航空工学科　航空工学専攻
10035,1,2,712,964,90S,2,第一工業大学,ダイイチコウギヨウダイガク,航空工学部,航空工学科　航空整備工学専攻
10036,1,2,712,964,90T,2,第一工業大学,ダイイチコウギヨウダイガク,航空工学部,航空工学科　航空操縦学専攻
10037,1,2,712,964,HZ8,2,第一工業大学,ダイイチコウギヨウダイガク,航空工学部,その他学科
10038,1,2,712,991,HZ8,1,第一工業大学,ダイイチコウギヨウダイガク,その他文系学部,その他学科
10039,1,2,712,992,HZ8,2,第一工業大学,ダイイチコウギヨウダイガク,その他理系学部,その他学科
10040,1,2,690,161,06I,2,第一薬科大学,ダイイチヤツカダイガク,薬学部,漢方薬学科
10041,1,2,690,161,921,2,第一薬科大学,ダイイチヤツカダイガク,薬学部,薬学科
10042,1,2,690,161,HZ8,2,第一薬科大学,ダイイチヤツカダイガク,薬学部,その他学科
10043,1,2,690,991,HZ8,1,第一薬科大学,ダイイチヤツカダイガク,その他文系学部,その他学科
10044,1,2,690,992,HZ8,2,第一薬科大学,ダイイチヤツカダイガク,その他理系学部,その他学科
10045,0,2,7393,934,45F,1,大学院大学至善館,ダイガクインダイガクシゼンカン,イノベーション経営学術院,イノベーション経営専攻
10046,0,2,7393,934,HZ9,1,大学院大学至善館,ダイガクインダイガクシゼンカン,イノベーション経営学術院,その他専攻
10047,0,2,7393,994,HZ9,1,大学院大学至善館,ダイガクインダイガクシゼンカン,その他文系研究科,その他専攻
10048,0,2,7393,995,HZ9,2,大学院大学至善館,ダイガクインダイガクシゼンカン,その他理系研究科,その他専攻
10049,1,2,360,26,75,1,大正大学,タイシヨウダイガク,人間学部,社会福祉学科
10050,1,2,360,26,1EE,1,大正大学,タイシヨウダイガク,人間学部,人間科学科　人間科学専攻
10051,1,2,360,26,226,1,大正大学,タイシヨウダイガク,人間学部,人間科学科
10052,1,2,360,26,24K,1,大正大学,タイシヨウダイガク,人間学部,人間科学科　教育人間学専攻
10053,1,2,360,26,28D,1,大正大学,タイシヨウダイガク,人間学部,アーバン福祉学科
10054,1,2,360,26,33W,1,大正大学,タイシヨウダイガク,人間学部,教育人間学科
10055,1,2,360,26,5K9,1,大正大学,タイシヨウダイガク,人間学部,人間環境学科
10056,1,2,360,26,8Z9,1,大正大学,タイシヨウダイガク,人間学部,臨床心理学科
10057,1,2,360,26,HZ8,1,大正大学,タイシヨウダイガク,人間学部,その他学科
10058,1,2,360,41,138,1,大正大学,タイシヨウダイガク,文学部,日本文学科
10059,1,2,360,41,202,1,大正大学,タイシヨウダイガク,文学部,人文学科
10060,1,2,360,41,211,1,大正大学,タイシヨウダイガク,文学部,歴史学科
10061,1,2,360,41,HZ8,1,大正大学,タイシヨウダイガク,文学部,その他学科
10062,1,2,360,74,194,1,大正大学,タイシヨウダイガク,仏教学部,仏教学科
10063,1,2,360,74,HZ8,1,大正大学,タイシヨウダイガク,仏教学部,その他学科
10064,1,2,360,338,36W,1,大正大学,タイシヨウダイガク,表現学部,表現文化学科
10065,1,2,360,338,HZ8,1,大正大学,タイシヨウダイガク,表現学部,その他学科
10066,1,2,360,853,18X,1,大正大学,タイシヨウダイガク,地域創生学部,地域創生学科
10067,1,2,360,853,HZ8,1,大正大学,タイシヨウダイガク,地域創生学部,その他学科
10068,1,2,360,866,226,1,大正大学,タイシヨウダイガク,心理社会学部,人間科学科
10069,1,2,360,866,8Z9,1,大正大学,タイシヨウダイガク,心理社会学部,臨床心理学科
10070,1,2,360,866,HZ8,1,大正大学,タイシヨウダイガク,心理社会学部,その他学科
10071,1,2,360,991,HZ8,1,大正大学,タイシヨウダイガク,その他文系学部,その他学科
10072,1,2,360,992,HZ8,2,大正大学,タイシヨウダイガク,その他理系学部,その他学科
10073,0,2,7360,158,458,1,大正大学大学院,タイシヨウダイガクダイガクイン,人間学研究科,福祉・臨床心理学専攻
10074,0,2,7360,158,4V3,1,大正大学大学院,タイシヨウダイガクダイガクイン,人間学研究科,社会福祉学専攻
10075,0,2,7360,158,5K0,1,大正大学大学院,タイシヨウダイガクダイガクイン,人間学研究科,人間科学専攻
10076,0,2,7360,158,9A0,1,大正大学大学院,タイシヨウダイガクダイガクイン,人間学研究科,臨床心理学専攻
10077,0,2,7360,158,HZ9,1,大正大学大学院,タイシヨウダイガクダイガクイン,人間学研究科,その他専攻
10078,0,2,7360,921,8F7,1,大正大学大学院,タイシヨウダイガクダイガクイン,仏教学研究科,仏教学専攻
10079,0,2,7360,921,HZ9,1,大正大学大学院,タイシヨウダイガクダイガクイン,仏教学研究科,その他専攻
10080,0,2,7360,929,4J9,1,大正大学大学院,タイシヨウダイガクダイガクイン,文学研究科,史学専攻
10081,0,2,7360,929,4W8,1,大正大学大学院,タイシヨウダイガクダイガクイン,文学研究科,宗教学専攻
10082,0,2,7360,929,656,1,大正大学大学院,タイシヨウダイガクダイガクイン,文学研究科,国文学専攻
10083,0,2,7360,929,8A4,1,大正大学大学院,タイシヨウダイガクダイガクイン,文学研究科,比較文化専攻
10084,0,2,7360,929,HZ9,1,大正大学大学院,タイシヨウダイガクダイガクイン,文学研究科,その他専攻
10085,0,2,7360,994,HZ9,1,大正大学大学院,タイシヨウダイガクダイガクイン,その他文系研究科,その他専攻
10086,0,2,7360,995,HZ9,2,大正大学大学院,タイシヨウダイガクダイガクイン,その他理系研究科,その他専攻
10087,1,2,590,7,3HM,1,太成学院大学,タイセイガクインダイガク,経営学部,現代ビジネス学科
10088,1,2,590,7,HZ8,1,太成学院大学,タイセイガクインダイガク,経営学部,その他学科
10089,1,2,590,26,14T,1,太成学院大学,タイセイガクインダイガク,人間学部,子ども発達学科
10090,1,2,590,26,177,1,太成学院大学,タイセイガクインダイガク,人間学部,人間文化学科
10091,1,2,590,26,218,1,太成学院大学,タイセイガクインダイガク,人間学部,心理学科
